pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2025-07-11,87.5,0.88,6.48,"Acuña Jr., Ronald",660670,669461,single,hit_into_play,,,,,5,Ronald Acuña Jr. singles on a ground ball to shortstop Masyn Winn. Michael Harris II scores.,R,R,L,STL,ATL,X,6.0,ground_ball,2,1,2025,1.56,0.62,0.19,2.62,,671739.0,,1,2,Top,97.14,135.14,,,,,-4.894947088512091,-127.4135660252131,-4.489836072316736,17.989725494885153,24.659430915216465,-24.75756822422421,3.57,1.59,91.0,98.9,5.0,88.0,1874,6.4,777147,686780,575929,680977,571448,691026,663457,687363,676475,54.07,0.517,0.485,0.9,1.0,1.0,0.0,4.0,16,4,Changeup,2,3,3,2,4,2,4,2,Standard,Standard,133,-0.082,0.533,82.1,8.3,0.59,-0.533,98.9,-1,1,0.374,0.626,25,27,26,28,2,1,6.0,1.0,,,2.34,1.56,-1.56,44.4,25.93768250788127,-14.90932167130534,32.58456919427179,37.24476094515917,44.78808990877023
FF,2025-07-11,93.5,0.82,6.66,"Acuña Jr., Ronald",660670,669461,,ball,,,,,12,Ronald Acuña Jr. singles on a ground ball to shortstop Masyn Winn. Michael Harris II scores.,R,R,L,STL,ATL,B,,,1,1,2025,0.6,1.34,1.1,4.84,,671739.0,,1,2,Top,,,,,,,-0.6080490191964661,-136.27593139599156,-1.9693594573916,7.674902156713474,27.05075009080555,-15.163389059560911,3.57,1.64,,,,94.1,2213,6.3,777147,686780,575929,680977,571448,691026,663457,687363,676475,54.18,,,,,,,,16,3,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,151,0.0,0.038,,,,-0.038,,-1,1,0.374,0.626,25,27,26,28,2,1,6.0,1.0,,,1.24,0.6,-0.6,47.2,,,,,
FF,2025-07-11,93.1,0.8,6.61,"Acuña Jr., Ronald",660670,669461,,ball,,,,,11,Ronald Acuña Jr. singles on a ground ball to shortstop Masyn Winn. Michael Harris II scores.,R,R,L,STL,ATL,B,,,0,1,2025,0.8,1.39,-1.13,3.88,,671739.0,,1,2,Top,,,,,,,-6.705876728419743,-135.49355424224788,-4.320661225464733,11.246771931593672,28.229684213731723,-14.304024805811848,3.65,1.62,,,,93.6,2204,6.5,777147,686780,575929,680977,571448,691026,663457,687363,676475,54.03,,,,,,,,16,2,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,154,0.0,0.021,,,,-0.021,,-1,1,0.374,0.626,25,27,26,28,2,1,6.0,1.0,,,1.23,0.8,-0.8,47.5,,,,,
CH,2025-07-11,87.4,1.09,6.46,"Acuña Jr., Ronald",660670,669461,,called_strike,,,,,3,Ronald Acuña Jr. singles on a ground ball to shortstop Masyn Winn. Michael Harris II scores.,R,R,L,STL,ATL,S,,,0,0,2025,1.35,0.75,0.5,3.44,,671739.0,,1,2,Top,,,,,,,-4.184468126240707,-127.26345188626334,-2.7315817425972586,15.555658932544882,23.576701542213648,-23.69869924123133,3.61,1.65,,,,87.5,1884,6.1,777147,686780,575929,680977,571448,691026,663457,687363,676475,54.43,,,,,,,,16,1,Changeup,2,3,3,2,3,2,3,2,Standard,Standard,135,0.0,-0.036,,,,0.036,,-1,1,0.374,0.626,25,27,26,28,2,1,6.0,1.0,,,2.21,1.35,-1.35,42.6,,,,,
SI,2025-07-11,94.4,2.1,5.16,"Acuña Jr., Ronald",660670,668941,double,hit_into_play,,,,,8,Ronald Acuña Jr. doubles (7) on a sharp line drive to left fielder Lars Nootbaar.,R,R,L,STL,ATL,X,7.0,line_drive,0,0,2025,1.58,0.31,-0.06,2.09,,,,0,9,Top,92.84,58.0,,,,,-8.943109310408772,-137.15018675877553,-2.896938488193128,21.94965424631128,31.76799774885947,-27.854121493002022,3.57,1.59,280.0,110.1,15.0,92.5,2172,5.3,777147,650968,575929,680977,695336,691026,663457,687363,676475,55.17,0.674,0.776,1.25,1.0,1.0,1.0,6.0,75,1,Sinker,5,6,6,5,6,5,6,5,Standard,Standard,116,-0.046,0.693,77.8,7.6,1.188,-0.693,110.1,-1,1,0.158,0.842,28,27,29,28,1,4,3.0,1.0,,,2.27,1.58,-1.58,21.3,12.22793275793995,5.3547155320772095,42.25379329503524,33.97658096905916,30.80140395097536
SI,2025-07-11,98.2,-1.57,5.72,"Acuña Jr., Ronald",660670,676617,field_out,hit_into_play,,,,,5,Ronald Acuña Jr. flies out to center fielder Victor Scott II.,R,R,R,STL,ATL,X,8.0,fly_ball,3,1,2025,-1.22,0.66,-0.07,2.94,,,,0,4,Top,127.41,100.8,,,,,6.9652412168541975,-142.9558915018994,-3.6480245648768657,-18.33356778752537,31.662159542085767,-22.5006248153628,3.57,1.59,247.0,81.6,50.0,99.7,2396,7.0,777147,686780,575929,680977,571448,691026,663457,687363,676475,53.52,0.026,0.027,0.0,1.0,0.0,0.0,3.0,39,5,Sinker,5,6,6,5,6,5,6,5,Standard,Standard,224,0.023,-0.418,80.8,7.8,0.037,0.418,88.0,-1,1,0.371,0.629,30,27,30,28,1,2,5.0,1.0,,,1.7,1.22,1.22,31.8,11.326082236678673,7.5084779936918915,32.71162855741898,34.717231483073945,31.885695150651955
SL,2025-07-11,90.9,-1.85,5.4,"Acuña Jr., Ronald",660670,676617,,ball,,,,,12,Ronald Acuña Jr. flies out to center fielder Victor Scott II.,R,R,R,STL,ATL,B,,,2,1,2025,0.21,0.43,1.88,2.61,,,,0,4,Top,,,,,,,9.036400904024534,-132.21689490442395,-2.112029813245718,0.7909402126149296,24.42646983035528,-26.867321216090943,3.51,1.6,,,,92.8,2643,7.1,777147,686780,575929,680977,571448,691026,663457,687363,676475,53.36,,,,,,,,39,4,Slider,5,6,6,5,6,5,6,5,Standard,Standard,168,0.0,0.122,,,,-0.122,,-1,1,0.371,0.629,30,27,30,28,1,2,5.0,1.0,,,2.3,-0.21,-0.21,26.2,,,,,
SI,2025-07-11,98.2,-1.54,5.83,"Acuña Jr., Ronald",660670,676617,,ball,,,,,12,Ronald Acuña Jr. flies out to center fielder Victor Scott II.,R,R,R,STL,ATL,B,,,1,1,2025,-1.3,0.58,0.12,3.98,,,,0,4,Top,,,,,,,7.62595424066456,-142.94508425787294,-0.9074424990044117,-19.62478615017532,31.632274892365057,-24.239227418833124,3.59,1.58,,,,99.6,2309,6.9,777147,686780,575929,680977,571448,691026,663457,687363,676475,53.55,,,,,,,,39,3,Sinker,5,6,6,5,6,5,6,5,Standard,Standard,230,0.0,0.053,,,,-0.053,,-1,1,0.371,0.629,30,27,30,28,1,2,5.0,1.0,,,1.78,1.3,1.3,34.1,,,,,
FF,2025-07-11,94.9,0.86,6.68,"Acuña Jr., Ronald",660670,669461,double,hit_into_play,,,,,5,Ronald Acuña Jr. doubles (6) on a sharp line drive to left fielder Lars Nootbaar.,R,R,L,STL,ATL,X,7.0,line_drive,2,0,2025,0.39,1.36,0.14,2.29,,,,0,1,Top,39.67,83.64,,,,,-2.748204615945267,-137.99390784578495,-8.869990483440146,5.6048531671342605,30.66540614970468,-12.984095655253771,3.57,1.59,311.0,113.3,18.0,94.9,2317,6.3,777147,686780,575929,680977,571448,691026,663457,687363,676475,54.16,0.851,1.262,1.25,1.0,1.0,1.0,6.0,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,153,-0.06,0.586,83.2,8.5,2.202,-0.586,113.3,0,0,0.5,0.5,25,27,26,28,1,0,6.0,1.0,,,1.17,0.39,-0.39,48.2,21.300238609963984,-5.662218215435716,37.8153990425438,38.31499574211935,37.635025850304594
SI,2025-07-11,98.5,-1.67,5.8,"Acuña Jr., Ronald",660670,676617,,called_strike,,,,,2,Ronald Acuña Jr. flies out to center fielder Victor Scott II.,R,R,R,STL,ATL,S,,,1,0,2025,-1.21,0.63,0.08,3.26,,,,0,4,Top,,,,,,,7.655378182053443,-143.37625996169723,-2.97199874564664,-18.392931234549074,31.30438125711367,-23.0086649763707,3.62,1.64,,,,99.9,2185,6.9,777147,686780,575929,680977,571448,691026,663457,687363,676475,53.56,,,,,,,,39,2,Sinker,5,6,6,5,6,5,6,5,Standard,Standard,226,0.0,-0.049,,,,0.049,,-1,1,0.371,0.629,30,27,30,28,1,2,5.0,1.0,,,1.71,1.21,1.21,36.0,,,,,
SI,2025-07-11,94.3,1.02,6.59,"Acuña Jr., Ronald",660670,669461,,ball,,,,,14,Ronald Acuña Jr. doubles (6) on a sharp line drive to left fielder Lars Nootbaar.,R,R,L,STL,ATL,B,,,1,0,2025,1.26,0.9,1.19,2.17,,,,0,1,Top,,,,,,,-2.3438173286523463,-137.22597506199605,-7.860056221697136,16.43897801585073,28.78783315601124,-19.264000710985325,3.68,1.66,,,,94.8,2287,6.5,777147,686780,575929,680977,571448,691026,663457,687363,676475,54.03,,,,,,,,1,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,150,0.0,0.069,,,,-0.069,,0,0,0.5,0.5,25,27,26,28,1,0,6.0,1.0,,,1.65,1.26,-1.26,43.3,,,,,
SI,2025-07-11,96.6,-1.47,5.79,"Acuña Jr., Ronald",660670,694335,field_out,hit_into_play,,,,,4,Ronald Acuña Jr. flies out to left fielder Lars Nootbaar.,R,R,R,STL,ATL,X,7.0,fly_ball,0,0,2025,-1.14,0.66,-0.29,2.64,,,,0,6,Top,87.18,95.21,,,,,5.777172327805628,-140.6954381128749,-4.397635615661325,-16.438757593673483,28.868482745384423,-22.66573663301797,3.57,1.59,276.0,90.8,50.0,97.7,2308,6.6,777147,686780,575929,680977,571448,691026,663457,687363,676475,53.88,0.009,0.011,0.0,1.0,0.0,0.0,3.0,55,1,Sinker,5,6,6,5,6,5,6,5,Standard,Standard,225,0.024,-0.254,82.2,7.9,0.016,0.254,90.8,-1,1,0.333,0.667,26,27,26,28,1,3,2.0,1.0,,,1.76,1.14,1.14,30.5,20.28983882513729,-2.4647173070582493,34.5219961421988,31.99157822491257,35.74918352587879
SL,2025-07-11,89.5,-1.82,5.46,"Acuña Jr., Ronald",660670,676617,,ball,,,,,14,Ronald Acuña Jr. flies out to center fielder Victor Scott II.,R,R,R,STL,ATL,B,,,0,0,2025,0.41,0.14,1.73,1.21,,,,0,4,Top,,,,,,,8.013175441101865,-130.22203898060775,-4.868031186765997,3.1267665019864066,25.31360055279349,-29.760432829072908,3.65,1.57,,,,90.8,2522,6.9,777147,686780,575929,680977,571448,691026,663457,687363,676475,53.56,,,,,,,,39,1,Slider,5,6,6,5,6,5,6,5,Standard,Standard,120,0.0,0.038,,,,-0.038,,-1,1,0.371,0.629,30,27,30,28,1,2,5.0,1.0,,,2.69,-0.41,-0.41,24.4,,,,,
FF,2025-07-11,93.6,0.98,6.71,"Acuña Jr., Ronald",660670,669461,,ball,,,,,12,Ronald Acuña Jr. doubles (6) on a sharp line drive to left fielder Lars Nootbaar.,R,R,L,STL,ATL,B,,,0,0,2025,0.72,1.32,1.42,5.77,,,,0,1,Top,,,,,,,-0.4768132899925585,-136.3512025069748,0.393042350709861,9.126910333702169,30.72708132098588,-16.018963878160875,3.7,1.75,,,,93.7,2212,6.3,777147,686780,575929,680977,571448,691026,663457,687363,676475,54.15,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,153,0.0,0.038,,,,-0.038,,0,0,0.5,0.5,25,27,26,28,1,0,6.0,1.0,,,1.28,0.72,-0.72,48.0,,,,,
